isbn,likes,rating,title,user_id,user_name,author,mean_rating,num_ratings,num_reviews
1616201347,49,4,An American Marriage,12656534,Zoeytron,Tayari Jones,3.98,134415,13895
1616201347,50,3,An American Marriage,2172096,Barbara,Tayari Jones,3.98,134415,13895
1616201347,52,4,An American Marriage,2947323,Dianne,Tayari Jones,3.98,134415,13895
1616201347,47,4,An American Marriage,22600410,Cathrine ☯️,Tayari Jones,3.98,134415,13895
1616201347,44,4,An American Marriage,8904243,Jennifer Blankfein,Tayari Jones,3.98,134415,13895
1616201347,45,4,An American Marriage,50735099,MaryBeth's Bookshelf,Tayari Jones,3.98,134415,13895
1616201347,50,5,An American Marriage,15493045,Lisa,Tayari Jones,3.98,134415,13895
1616201347,44,4,An American Marriage,5922426,Bam,Tayari Jones,3.98,134415,13895
1616201347,41,3,An American Marriage,3965659,Rachel,Tayari Jones,3.98,134415,13895
1616201347,41,2,An American Marriage,28266634,Liza Fireman,Tayari Jones,3.98,134415,13895
1616201347,40,5,An American Marriage,53495766,Paul Lockman,Tayari Jones,3.98,134415,13895
1616201347,37,4,An American Marriage,3144945,Alex,Tayari Jones,3.98,134415,13895
1616201347,36,4,An American Marriage,165962,Ali Edwards,Tayari Jones,3.98,134415,13895
1616201347,35,4,An American Marriage,9469263,Tooter,Tayari Jones,3.98,134415,13895
1616201347,39,4,An American Marriage,399175,Stacey,Tayari Jones,3.98,134415,13895
1616201347,37,3,An American Marriage,24816039,Umut Reviews,Tayari Jones,3.98,134415,13895
1616201347,34,4,An American Marriage,5009669,Tina,Tayari Jones,3.98,134415,13895
1616201347,32,3,An American Marriage,41788446,Hannah,Tayari Jones,3.98,134415,13895
1616201347,32,5,An American Marriage,24415743,Rachel,Tayari Jones,3.98,134415,13895
1616201347,32,4,An American Marriage,29843800,Bianca,Tayari Jones,3.98,134415,13895
1616201347,32,2,An American Marriage,1903072,Peter Boyle,Tayari Jones,3.98,134415,13895
1616201347,31,4,An American Marriage,7262060,Diane Barnes,Tayari Jones,3.98,134415,13895
1616201347,32,4,An American Marriage,47627265,Kaylin (The Re-Read Queen),Tayari Jones,3.98,134415,13895
1616201347,31,2,An American Marriage,6354112,Perry,Tayari Jones,3.98,134415,13895
1616201347,32,2,An American Marriage,39893246,Nazanin,Tayari Jones,3.98,134415,13895
1616201347,31,3,An American Marriage,2018505,Thomas,Tayari Jones,3.98,134415,13895
1616201347,30,3,An American Marriage,6449756,Sonja Arlow,Tayari Jones,3.98,134415,13895
1616201347,30,2,An American Marriage,7254722,Theresa,Tayari Jones,3.98,134415,13895
1616201347,29,4,An American Marriage,2682140,Brown Girl Reading,Tayari Jones,3.98,134415,13895
1616201347,28,4,An American Marriage,55299343,Fuzaila,Tayari Jones,3.98,134415,13895
1616201347,32,5,An American Marriage,1213607,Julie Christine,Tayari Jones,3.98,134415,13895
1616201347,28,5,An American Marriage,47153997,Resh (The Book Satchel),Tayari Jones,3.98,134415,13895
1616201347,28,4,An American Marriage,54835325,Kat,Tayari Jones,3.98,134415,13895
